bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1969528,2177,HF413,1,Introduced,2025-02-13,"A bill for an act relating to damages incurred due to releases of carbon dioxide from liquefied carbon dioxide pipelines or carbon dioxide facilities and including effective date provisions.","A bill for an act relating to damages incurred due to releases of carbon dioxide from liquefied carbon dioxide pipelines or carbon dioxide facilities and including effective date provisions.",1460,"House Judiciary",2025-02-13,"Introduced, referred to Judiciary. H.J. 328.",https://legiscan.com/IA/bill/HF413/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF413
1969057,2177,HF414,1,Introduced,2025-02-13,"A bill for an act concerning conflicts of interest involving a county attorney.(See HF 862.)","A bill for an act concerning conflicts of interest involving a county attorney.(See HF 862.)",0,,2025-03-31,"Withdrawn. H.J. 871.",https://legiscan.com/IA/bill/HF414/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF414
1969100,2177,HF415,1,Introduced,2025-02-13,"A bill for an act concerning county and city regulation of real property and the powers granted to a board of adjustment.(See HF 652.)","A bill for an act concerning county and city regulation of real property and the powers granted to a board of adjustment.(See HF 652.)",0,,2025-03-14,"Withdrawn. H.J. 660.",https://legiscan.com/IA/bill/HF415/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF415
1969859,2177,HF416,1,Introduced,2025-02-13,"A bill for an act relating to open meetings and open records, providing penalties, and making penalties applicable.(See HF 706.)","A bill for an act relating to open meetings and open records, providing penalties, and making penalties applicable.(See HF 706.)",0,,2025-03-31,"Withdrawn. H.J. 871.",https://legiscan.com/IA/bill/HF416/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF416
1969969,2177,HF417,1,Introduced,2025-02-13,"A bill for an act modifying the tuition and textbook tax credit available against the individual income tax, and including retroactive applicability provisions.","A bill for an act modifying the tuition and textbook tax credit available against the individual income tax, and including retroactive applicability provisions.",1469,"House Ways and Means",2025-02-13,"Introduced, referred to Ways and Means. H.J. 329.",https://legiscan.com/IA/bill/HF417/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF417
1969418,2177,HF418,1,Introduced,2025-02-13,"A bill for an act relating to property taxes by modifying the methodology for determining actual value of residential property, certain levy rates, and assessment limitations of certain classes of property, and including retroactive applicability provisions.","A bill for an act relating to property taxes by modifying the methodology for determining actual value of residential property, certain levy rates, and assessment limitations of certain classes of property, and including retroactive applicability provisions.",1469,"House Ways and Means",2025-02-13,"Introduced, referred to Ways and Means. H.J. 329.",https://legiscan.com/IA/bill/HF418/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF418
1969186,2177,HF419,1,Introduced,2025-02-13,"A bill for an act exempting from the state sales and use tax the sales price of lodging supplies sold to a lodging provider.","A bill for an act exempting from the state sales and use tax the sales price of lodging supplies sold to a lodging provider.",1469,"House Ways and Means",2025-03-11,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HF419/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF419
1969817,2177,HF420,1,Introduced,2025-02-13,"A bill for an act providing for a review by the state board of regents of academic programs offered at regents institutions.(Formerly HSB 50.)","A bill for an act providing for a review by the state board of regents of academic programs offered at regents institutions.(Formerly HSB 50.)",5043,"House Higher Education",2025-04-03,"Referred to Higher Education. H.J. 895.",https://legiscan.com/IA/bill/HF420/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF420
1971963,2177,HF421,1,Introduced,2025-02-17,"A bill for an act relating to injuries subject to workers' compensation and including retroactive applicability provisions.","A bill for an act relating to injuries subject to workers' compensation and including retroactive applicability provisions.",4722,"House Labor and Workforce",2025-02-17,"Introduced, referred to Labor and Workforce. H.J. 335.",https://legiscan.com/IA/bill/HF421/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF421
1972140,2177,HF422,1,Introduced,2025-02-17,"A bill for an act relating to statewide voluntary preschool program quality standards and renewals.","A bill for an act relating to statewide voluntary preschool program quality standards and renewals.",1455,"House Education",2025-02-17,"Introduced, referred to Education. H.J. 335.",https://legiscan.com/IA/bill/HF422/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF422
1972536,2177,HF423,1,Introduced,2025-02-17,"A bill for an act prohibiting certain actions relating to abortifacient drugs in the state, and providing penalties.","A bill for an act prohibiting certain actions relating to abortifacient drugs in the state, and providing penalties.",4696,"House Health and Human Services",2025-02-17,"Introduced, referred to Health and Human Services. H.J. 335.",https://legiscan.com/IA/bill/HF423/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF423
1972129,2177,HF424,1,Introduced,2025-02-17,"A bill for an act relating to the establishment of the work without worry program under the medical assistance program for employed individuals with disabilities, and including effective date provisions.","A bill for an act relating to the establishment of the work without worry program under the medical assistance program for employed individuals with disabilities, and including effective date provisions.",4696,"House Health and Human Services",2025-02-17,"Introduced, referred to Health and Human Services. H.J. 335.",https://legiscan.com/IA/bill/HF424/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF424
1972237,2177,HF425,1,Introduced,2025-02-17,"A bill for an act relating to reimbursement for the repair of complex rehabilitation technology under the Medicaid program.","A bill for an act relating to reimbursement for the repair of complex rehabilitation technology under the Medicaid program.",4696,"House Health and Human Services",2025-02-17,"Introduced, referred to Health and Human Services. H.J. 336.",https://legiscan.com/IA/bill/HF425/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF425
1972210,2177,HF426,1,Introduced,2025-02-17,"A bill for an act relating to the provision of durable medical equipment to Medicaid recipients with a permanent disability.","A bill for an act relating to the provision of durable medical equipment to Medicaid recipients with a permanent disability.",4696,"House Health and Human Services",2025-02-17,"Introduced, referred to Health and Human Services. H.J. 336.",https://legiscan.com/IA/bill/HF426/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF426
1972333,2177,HF427,1,Introduced,2025-02-17,"A bill for an act providing for Medicaid coverage of power standing device equipment on power wheelchairs for Medicaid recipients with a permanent physical disability.","A bill for an act providing for Medicaid coverage of power standing device equipment on power wheelchairs for Medicaid recipients with a permanent physical disability.",4696,"House Health and Human Services",2025-02-17,"Introduced, referred to Health and Human Services. H.J. 336.",https://legiscan.com/IA/bill/HF427/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF427
1972420,2177,HF428,1,Introduced,2025-02-17,"A bill for an act creating the second amendment preservation Act, and providing penalties.","A bill for an act creating the second amendment preservation Act, and providing penalties.",1460,"House Judiciary",2025-02-17,"Introduced, referred to Judiciary. H.J. 336.",https://legiscan.com/IA/bill/HF428/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF428
1972477,2177,HF429,1,Introduced,2025-02-17,"A bill for an act relating to circumstances necessary prior to deployment of state military units in active combat or hazardous service related to conflict in a foreign state.","A bill for an act relating to circumstances necessary prior to deployment of state military units in active combat or hazardous service related to conflict in a foreign state.",1460,"House Judiciary",2025-02-17,"Introduced, referred to Judiciary. H.J. 336.",https://legiscan.com/IA/bill/HF429/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF429
1972183,2177,HF430,1,Introduced,2025-02-17,"A bill for an act relating to the seizure of firearms without the adjudication of a contested court case, providing penalties, and including effective date provisions.","A bill for an act relating to the seizure of firearms without the adjudication of a contested court case, providing penalties, and including effective date provisions.",1460,"House Judiciary",2025-02-17,"Introduced, referred to Judiciary. H.J. 336.",https://legiscan.com/IA/bill/HF430/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF430
1972250,2177,HF431,1,Introduced,2025-02-17,"A bill for an act modifying the periods of time to bring civil actions by victims of sexual abuse, human trafficking, or sexual exploitation, and including effective date provisions.","A bill for an act modifying the periods of time to bring civil actions by victims of sexual abuse, human trafficking, or sexual exploitation, and including effective date provisions.",1460,"House Judiciary",2025-02-17,"Introduced, referred to Judiciary. H.J. 337.",https://legiscan.com/IA/bill/HF431/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF431
1972196,2177,HF432,1,Introduced,2025-02-17,"A bill for an act relating to eligibility for financial assistance from the department of workforce development for certain apprenticeship programs.","A bill for an act relating to eligibility for financial assistance from the department of workforce development for certain apprenticeship programs.",4722,"House Labor and Workforce",2025-02-17,"Introduced, referred to Labor and Workforce. H.J. 337.",https://legiscan.com/IA/bill/HF432/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF432
1972101,2177,HF433,1,Introduced,2025-02-17,"A bill for an act relating to national wild turkey federation special registration plates, providing fees, and making appropriations.(See HF 797.)","A bill for an act relating to national wild turkey federation special registration plates, providing fees, and making appropriations.(See HF 797.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 797.",https://legiscan.com/IA/bill/HF433/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF433
1972449,2177,HF434,1,Introduced,2025-02-17,"A bill for an act relating to taking otters on one's own property.","A bill for an act relating to taking otters on one's own property.",1463,"House Natural Resources",2025-02-17,"Introduced, referred to Natural Resources. H.J. 337.",https://legiscan.com/IA/bill/HF434/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF434
1972577,2177,HF435,1,Introduced,2025-02-17,"A bill for an act creating a deduction available against the individual income tax for gross rent paid by a taxpayer, and including applicability provisions.","A bill for an act creating a deduction available against the individual income tax for gross rent paid by a taxpayer, and including applicability provisions.",1469,"House Ways and Means",2025-02-17,"Introduced, referred to Ways and Means. H.J. 337.",https://legiscan.com/IA/bill/HF435/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF435
1972114,2177,HF436,1,Introduced,2025-02-17,"A bill for an act relating to child restraint systems by excluding purchases from the sales and use tax and by including the value in the loss calculations for specified insurance settlements of automobiles, and including applicability provisions.","A bill for an act relating to child restraint systems by excluding purchases from the sales and use tax and by including the value in the loss calculations for specified insurance settlements of automobiles, and including applicability provisions.",1469,"House Ways and Means",2025-03-11,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HF436/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF436
1972464,2177,HF437,4,Passed,2025-06-11,"A bill for an act establishing a center for intellectual freedom at the university of Iowa. (Formerly HSB 52.) Effective date: 07/01/2025.","A bill for an act establishing a center for intellectual freedom at the university of Iowa. (Formerly HSB 52.) Effective date: 07/01/2025.",0,,2025-06-11,"Signed by Governor. H.J. 1226.",https://legiscan.com/IA/bill/HF437/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF437
1972278,2177,HF438,1,Introduced,2025-02-17,"A bill for an act concerning persons appointed to a convention called by the United States Congress to propose amendments to the Constitution of the United States, making appropriations, and providing penalties.(See HF 654.)","A bill for an act concerning persons appointed to a convention called by the United States Congress to propose amendments to the Constitution of the United States, making appropriations, and providing penalties.(See HF 654.)",0,,2025-02-28,"Committee report approving bill, renumbered as HF 654.",https://legiscan.com/IA/bill/HF438/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF438
1972318,2177,HF439,1,Introduced,2025-02-17,"A bill for an act relating to citizenship or immigration status for purposes of a driver's license or nonoperator's identification card, and including applicability provisions.(Formerly HSB 37.)","A bill for an act relating to citizenship or immigration status for purposes of a driver's license or nonoperator's identification card, and including applicability provisions.(Formerly HSB 37.)",1460,"House Judiciary",2025-04-03,"Referred to Judiciary. H.J. 895.",https://legiscan.com/IA/bill/HF439/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF439
1972562,2177,HF440,4,Passed,2025-05-06,"A bill for an act relating to tuition, degree programs, employment, and related matters pertaining to students enrolled at regents institutions. (Formerly HSB 51.) Effective date: 07/01/2025.","A bill for an act relating to tuition, degree programs, employment, and related matters pertaining to students enrolled at regents institutions. (Formerly HSB 51.) Effective date: 07/01/2025.",0,,2025-05-06,"Signed by Governor. H.J. 1091.",https://legiscan.com/IA/bill/HF440/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF440
1972493,2177,HF441,4,Passed,2025-05-19,"A bill for an act concerning the functions of the employment appeal board; the workers' compensation commissioner; and the department of inspections, appeals, and licensing relating to contested cases, judicial review, and liability. (Formerly HSB 18.) Effective date: 07/01/2025.","A bill for an act concerning the functions of the employment appeal board; the workers' compensation commissioner; and the department of inspections, appeals, and licensing relating to contested cases, judicial review, and liability. (Formerly HSB 18.) Effective date: 07/01/2025.",0,,2025-05-19,"Signed by Governor. H.J. 1226.",https://legiscan.com/IA/bill/HF441/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF441
1972264,2177,HF442,1,Introduced,2025-02-17,"A bill for an act providing for the disclosure of lead service lines in real estate disclosures.(See HF 876.)","A bill for an act providing for the disclosure of lead service lines in real estate disclosures.(See HF 876.)",0,,2025-04-17,"Withdrawn. H.J. 988.",https://legiscan.com/IA/bill/HF442/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF442
1973075,2177,HF443,1,Introduced,2025-02-18,"A bill for an act relating to health insurance coverage for assertive community treatment services.","A bill for an act relating to health insurance coverage for assertive community treatment services.",1453,"House Commerce",2025-02-18,"Introduced, referred to Commerce. H.J. 344.",https://legiscan.com/IA/bill/HF443/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF443
1973067,2177,HF444,1,Introduced,2025-02-18,"A bill for an act relating to property assessment and property taxation by creating a recreational class of real property for golf courses.","A bill for an act relating to property assessment and property taxation by creating a recreational class of real property for golf courses.",4721,"House Economic Growth and Technology",2025-02-18,"Introduced, referred to Economic Growth and Technology. H.J. 344.",https://legiscan.com/IA/bill/HF444/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF444
1973248,2177,HF445,1,Introduced,2025-02-18,"A bill for an act modifying provisions related to application periods for the education savings account program.","A bill for an act modifying provisions related to application periods for the education savings account program.",1455,"House Education",2025-02-26,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HF445/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF445
1973083,2177,HF446,1,Introduced,2025-02-18,"A bill for an act relating to the open enrollment of children receiving educational instruction and course content delivered primarily over the internet, and including applicability provisions.","A bill for an act relating to the open enrollment of children receiving educational instruction and course content delivered primarily over the internet, and including applicability provisions.",0,,2025-02-25,"Tabled until future meeting.",https://legiscan.com/IA/bill/HF446/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF446
1973365,2177,HF447,1,Introduced,2025-02-18,"A bill for an act authorizing the use of revenues from the district management levy to pay costs related to school safety and security and including applicability provisions.","A bill for an act authorizing the use of revenues from the district management levy to pay costs related to school safety and security and including applicability provisions.",1455,"House Education",2025-02-18,"Introduced, referred to Education. H.J. 345.",https://legiscan.com/IA/bill/HF447/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF447
1973102,2177,HF448,1,Introduced,2025-02-18,"A bill for an act relating to elective social studies courses emphasizing religious scripture that school districts may offer and teach.(See HF 845.)","A bill for an act relating to elective social studies courses emphasizing religious scripture that school districts may offer and teach.(See HF 845.)",0,,2025-03-07,"Committee report approving bill, renumbered as HF 845.",https://legiscan.com/IA/bill/HF448/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF448
1973275,2177,HF449,1,Introduced,2025-02-18,"A bill for an act relating to screening children for commercial sexual exploitation in certain circumstances.(See HF 801.)","A bill for an act relating to screening children for commercial sexual exploitation in certain circumstances.(See HF 801.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 801.",https://legiscan.com/IA/bill/HF449/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF449
1973226,2177,HF450,1,Introduced,2025-02-18,"A bill for an act relating to standards for determination of loss or permanent impairment for purposes of permanent partial disability under workers' compensation and including applicability provisions.","A bill for an act relating to standards for determination of loss or permanent impairment for purposes of permanent partial disability under workers' compensation and including applicability provisions.",4696,"House Health and Human Services",2025-02-26,"Subcommittee Meeting: 02/27/2025 8:30AM RM 304 (Cancelled).",https://legiscan.com/IA/bill/HF450/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF450
1973256,2177,HF451,1,Introduced,2025-02-18,"A bill for an act prohibiting the state or a political subdivision of the state from entering into contracts with, or providing tax incentives or specified benefits to, certain companies that censor online content, and including effective date and applicability provisions.","A bill for an act prohibiting the state or a political subdivision of the state from entering into contracts with, or providing tax incentives or specified benefits to, certain companies that censor online content, and including effective date and applicability provisions.",1460,"House Judiciary",2025-02-26,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HF451/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF451
1973405,2177,HF452,1,Introduced,2025-02-18,"A bill for an act relating to human trafficking, including screening children, civil statutes of limitations, an annual stakeholder meeting and report, depositions of victims, restitution, restorative facilities and protective services, and investigation and prosecution, and making appropriations.(See HF 908, HF 1036.)","A bill for an act relating to human trafficking, including screening children, civil statutes of limitations, an annual stakeholder meeting and report, depositions of victims, restitution, restorative facilities and protective services, and investigation and prosecution, and making appropriations.(See HF 908, HF 1036.)",0,,2025-05-14,"Withdrawn. H.J. 1219.",https://legiscan.com/IA/bill/HF452/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF452
1973187,2177,HF453,1,Introduced,2025-02-18,"A bill for an act relating to the treatment of an unborn child for the purposes of damages for wrongful death, the defense of compulsion, homicide and related crimes, and assault, making penalties applicable, and including effective date and applicability provisions.","A bill for an act relating to the treatment of an unborn child for the purposes of damages for wrongful death, the defense of compulsion, homicide and related crimes, and assault, making penalties applicable, and including effective date and applicability provisions.",1460,"House Judiciary",2025-02-18,"Introduced, referred to Judiciary. H.J. 346.",https://legiscan.com/IA/bill/HF453/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF453
1973133,2177,HF454,1,Introduced,2025-02-18,"A bill for an act relating to jurors' compensation.","A bill for an act relating to jurors' compensation.",1460,"House Judiciary",2025-02-18,"Introduced, referred to Judiciary. H.J. 346.",https://legiscan.com/IA/bill/HF454/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF454
1973113,2177,HF455,1,Introduced,2025-02-18,"A bill for an act relating to the maximum amount of unemployment benefits payable during a benefit year.","A bill for an act relating to the maximum amount of unemployment benefits payable during a benefit year.",4722,"House Labor and Workforce",2025-02-18,"Introduced, referred to Labor and Workforce. H.J. 346.",https://legiscan.com/IA/bill/HF455/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF455
1973286,2177,HF456,1,Introduced,2025-02-18,"A bill for an act concerning city ordinances regarding vegetation planted in residential areas by landowners including property along curb lines.","A bill for an act concerning city ordinances regarding vegetation planted in residential areas by landowners including property along curb lines.",1462,"House Local Government",2025-02-18,"Introduced, referred to Local Government. H.J. 346.",https://legiscan.com/IA/bill/HF456/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF456
1973357,2177,HF457,1,Introduced,2025-02-18,"A bill for an act relating to the driver's license revocation effective date following an operating-while-intoxicated violation or refusal to test.(See HF 635.)","A bill for an act relating to the driver's license revocation effective date following an operating-while-intoxicated violation or refusal to test.(See HF 635.)",0,,2025-02-28,"Committee report approving bill, renumbered as HF 635.",https://legiscan.com/IA/bill/HF457/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF457
1973386,2177,HF458,1,Introduced,2025-02-18,"A bill for an act establishing a grant program for a nonprofit organization providing sexual assault forensic examination centers.(See HF 705.)","A bill for an act establishing a grant program for a nonprofit organization providing sexual assault forensic examination centers.(See HF 705.)",0,,2025-02-28,"Committee report approving bill, renumbered as HF 705.",https://legiscan.com/IA/bill/HF458/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF458
1973164,2177,HF459,1,Introduced,2025-02-18,"A bill for an act concerning native distilled spirits listed and sold by the department of revenue.","A bill for an act concerning native distilled spirits listed and sold by the department of revenue.",0,,2025-03-05,"Tabled until future meeting.",https://legiscan.com/IA/bill/HF459/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF459
1974872,2177,HF460,1,Introduced,2025-02-19,"A bill for an act relating to play-based learning in preschool, prekindergarten, and kindergarten.","A bill for an act relating to play-based learning in preschool, prekindergarten, and kindergarten.",1455,"House Education",2025-02-19,"Introduced, referred to Education. H.J. 356.",https://legiscan.com/IA/bill/HF460/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF460
1974655,2177,HF461,1,Introduced,2025-02-19,"A bill for an act modifying provisions related to notices that school officials are required to send when a child becomes chronically absent.(See HF 906.)","A bill for an act modifying provisions related to notices that school officials are required to send when a child becomes chronically absent.(See HF 906.)",0,,2025-03-10,"Committee report approving bill, renumbered as HF 906.",https://legiscan.com/IA/bill/HF461/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF461
1974929,2177,HF462,1,Introduced,2025-02-19,"A bill for an act modifying the periods of time to bring civil actions by victims of sexual abuse and including effective date provisions.","A bill for an act modifying the periods of time to bring civil actions by victims of sexual abuse and including effective date provisions.",1460,"House Judiciary",2025-02-19,"Introduced, referred to Judiciary. H.J. 356.",https://legiscan.com/IA/bill/HF462/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF462
1974965,2177,HF463,1,Introduced,2025-02-19,"A bill for an act establishing human trafficking prosecution units.(See HF 831, HF 1011.)","A bill for an act establishing human trafficking prosecution units.(See HF 831, HF 1011.)",0,,2025-03-07,"Committee report approving bill, renumbered as HF 831.",https://legiscan.com/IA/bill/HF463/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF463
1975057,2177,HF464,1,Introduced,2025-02-19,"A bill for an act relating to court-ordered substance use disorder evaluations for persons convicted of operating while intoxicated.(See HF 803.)","A bill for an act relating to court-ordered substance use disorder evaluations for persons convicted of operating while intoxicated.(See HF 803.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 803.",https://legiscan.com/IA/bill/HF464/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF464
1975192,2177,HF465,1,Introduced,2025-02-19,"A bill for an act relating to disclosure to the general assembly of information concerning nongovernmental employers and providing remedies.","A bill for an act relating to disclosure to the general assembly of information concerning nongovernmental employers and providing remedies.",4722,"House Labor and Workforce",2025-02-19,"Introduced, referred to Labor and Workforce. H.J. 357.",https://legiscan.com/IA/bill/HF465/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF465
1974701,2177,HF466,1,Introduced,2025-02-19,"A bill for an act relating to contracts between a publisher and a library for electronic literary materials, and providing civil penalties.","A bill for an act relating to contracts between a publisher and a library for electronic literary materials, and providing civil penalties.",1462,"House Local Government",2025-02-27,"Subcommittee reassigned: Jones, Kressig and Latham. H.J. 463.",https://legiscan.com/IA/bill/HF466/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF466
1975162,2177,HF467,1,Introduced,2025-02-19,"A bill for an act relating to members of county advisory boards.(See HF 642.)","A bill for an act relating to members of county advisory boards.(See HF 642.)",0,,2025-02-28,"Committee report approving bill, renumbered as HF 642.",https://legiscan.com/IA/bill/HF467/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF467
1974687,2177,HF468,1,Introduced,2025-02-19,"A bill for an act relating to the display of the national league of families POW/MIA flag.","A bill for an act relating to the display of the national league of families POW/MIA flag.",1466,"House State Government",2025-02-19,"Introduced, referred to State Government. H.J. 357.",https://legiscan.com/IA/bill/HF468/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF468
1974717,2177,HF469,1,Introduced,2025-02-19,"A bill for an act relating to state services and benefits provided to veterans, including state grants, public assistance programs, business fee waivers, substance use disorder programs, mental health and disability services, undergraduate tuition and fees, disabled veteran tax credits, department of natural resources' licenses and fees, civil litigation priority, permit to carry weapons fees, vehicle registration fees, and driver's licenses, making penalties applicable, making appropriations, and including effective date provisions.(See HF 912.)","A bill for an act relating to state services and benefits provided to veterans, including state grants, public assistance programs, business fee waivers, substance use disorder programs, mental health and disability services, undergraduate tuition and fees, disabled veteran tax credits, department of natural resources' licenses and fees, civil litigation priority, permit to carry weapons fees, vehicle registration fees, and driver's licenses, making penalties applicable, making appropriations, and including effective date provisions.(See HF 912.)",0,,2025-03-11,"Committee report approving bill, renumbered as HF 912.",https://legiscan.com/IA/bill/HF469/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF469
1974914,2177,HF470,4,Passed,2025-04-25,"A bill for an act relating to alcoholic beverages, including license authorizations, bond requirements, and fee determinations, and including effective date and applicability provisions. (Formerly HSB 79.) Effective date: 04/25/2025, 07/01/2025. Applicability date: 11/10/2025.","A bill for an act relating to alcoholic beverages, including license authorizations, bond requirements, and fee determinations, and including effective date and applicability provisions. (Formerly HSB 79.) Effective date: 04/25/2025, 07/01/2025. Applicability date: 11/10/2025.",0,,2025-04-25,"Signed by Governor. H.J. 1073.",https://legiscan.com/IA/bill/HF470/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF470
1975037,2177,HF471,4,Passed,2025-05-06,"A bill for an act modifying provisions related to school concussion and brain injury policies. (Formerly HSB 86.) Effective date: 07/01/2025.","A bill for an act modifying provisions related to school concussion and brain injury policies. (Formerly HSB 86.) Effective date: 07/01/2025.",0,,2025-05-06,"Signed by Governor. H.J. 1091.",https://legiscan.com/IA/bill/HF471/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF471
1974995,2177,HF472,4,Passed,2025-05-19,"A bill for an act creating a special motion for expedited relief in actions involving the exercise of the right of freedom of speech and of the press, the right to assemble and petition, and the right of association, and including applicability provisions. (Formerly HSB 116.) Effective date: 07/01/2025. Applicability date: 07/01/2025.","A bill for an act creating a special motion for expedited relief in actions involving the exercise of the right of freedom of speech and of the press, the right to assemble and petition, and the right of association, and including applicability provisions. (Formerly HSB 116.) Effective date: 07/01/2025. Applicability date: 07/01/2025.",0,,2025-05-19,"Signed by Governor. H.J. 1226.",https://legiscan.com/IA/bill/HF472/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF472
1975085,2177,HF473,1,Introduced,2025-02-19,"A bill for an act relating to operation of all-terrain vehicles or off-road utility vehicles on public hunting areas.(Formerly HF 107.)","A bill for an act relating to operation of all-terrain vehicles or off-road utility vehicles on public hunting areas.(Formerly HF 107.)",1463,"House Natural Resources",2025-04-03,"Referred to Natural Resources. H.J. 895.",https://legiscan.com/IA/bill/HF473/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF473
1974981,2177,HF474,1,Introduced,2025-02-19,"A bill for an act relating to the treatment of animals other than agricultural animals by providing for the inspection or monitoring of commercial establishments by the department of agriculture and land stewardship, and making penalties applicable.","A bill for an act relating to the treatment of animals other than agricultural animals by providing for the inspection or monitoring of commercial establishments by the department of agriculture and land stewardship, and making penalties applicable.",1451,"House Agriculture",2025-02-19,"Introduced, referred to Agriculture. H.J. 358.",https://legiscan.com/IA/bill/HF474/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF474
1975071,2177,HF475,1,Introduced,2025-02-19,"A bill for an act relating to financial institution acceptance of negotiable instruments, and providing penalties.","A bill for an act relating to financial institution acceptance of negotiable instruments, and providing penalties.",1453,"House Commerce",2025-02-25,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HF475/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HF475
