bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1943151,499808,supplement,98706,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF144/id/499808,https://www.legis.iowa.gov/docs/publications/FN/1520874.pdf
1947875,514220,supplement,141271,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF176/id/514220,https://www.legis.iowa.gov/docs/publications/FN/1521058.pdf
1948077,533499,supplement,139541,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF177/id/533499,https://www.legis.iowa.gov/docs/publications/FN/1521040.pdf
1947834,513227,supplement,133867,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF178/id/513227,https://www.legis.iowa.gov/docs/publications/FN/1521087.pdf
1948605,543985,supplement,95883,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF190/id/543985,https://www.legis.iowa.gov/docs/publications/FN/1521692.pdf
1948605,594798,supplement,95361,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF190/id/594798,https://www.legis.iowa.gov/docs/publications/FN/1526132.pdf
1959148,526566,supplement,99632,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF212/id/526566,https://www.legis.iowa.gov/docs/publications/FN/1521755.pdf
1963900,534282,supplement,131771,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF306/id/534282,https://www.legis.iowa.gov/docs/publications/FN/1522358.pdf
1963900,549919,supplement,132606,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF306/id/549919,https://www.legis.iowa.gov/docs/publications/FN/1524492.pdf
1963900,607611,supplement,131969,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF306/id/607611,https://www.legis.iowa.gov/docs/publications/FN/1526031.pdf
1963946,528581,supplement,134657,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF310/id/528581,https://www.legis.iowa.gov/docs/publications/FN/1522090.pdf
1963946,608857,supplement,134503,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF310/id/608857,https://www.legis.iowa.gov/docs/publications/FN/1540271.pdf
1963969,533330,supplement,94463,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF315/id/533330,https://www.legis.iowa.gov/docs/publications/FN/1522001.pdf
1963784,569428,supplement,94784,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF317/id/569428,https://www.legis.iowa.gov/docs/publications/FN/1522420.pdf
1963754,524807,supplement,135491,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF318/id/524807,https://www.legis.iowa.gov/docs/publications/FN/1522024.pdf
1963754,534091,supplement,135751,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF318/id/534091,https://www.legis.iowa.gov/docs/publications/FN/1523343.pdf
1964462,514653,supplement,171521,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF319/id/514653,https://www.legis.iowa.gov/docs/publications/FN/1522003.pdf
1968641,552247,supplement,96137,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF385/id/552247,https://www.legis.iowa.gov/docs/publications/FN/1524768.pdf
1968641,566775,supplement,95724,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF385/id/566775,https://www.legis.iowa.gov/docs/publications/FN/1525317.pdf
1968581,549047,supplement,135927,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF389/id/549047,https://www.legis.iowa.gov/docs/publications/FN/1524718.pdf
1968581,549048,supplement,93511,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF389/id/549048,https://www.legis.iowa.gov/docs/publications/FN/1524652.pdf
1968581,553391,supplement,138389,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF389/id/553391,https://www.legis.iowa.gov/docs/publications/FN/1524950.pdf
1972464,535856,supplement,92451,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF437/id/535856,https://www.legis.iowa.gov/docs/publications/FN/1522412.pdf
1972464,552624,supplement,94500,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF437/id/552624,https://www.legis.iowa.gov/docs/publications/FN/1524909.pdf
1972562,549869,supplement,146859,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF440/id/549869,https://www.legis.iowa.gov/docs/publications/FN/1522510.pdf
1972562,569670,supplement,88920,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF440/id/569670,https://www.legis.iowa.gov/docs/publications/FN/1525063.pdf
1975085,542229,supplement,96085,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF473/id/542229,https://www.legis.iowa.gov/docs/publications/FN/1524395.pdf
1977076,553294,supplement,129021,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF509/id/553294,https://www.legis.iowa.gov/docs/publications/FN/1524770.pdf
1976758,530921,supplement,95226,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF515/id/530921,https://www.legis.iowa.gov/docs/publications/FN/1523257.pdf
1976871,541455,supplement,124733,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF516/id/541455,https://www.legis.iowa.gov/docs/publications/FN/1523474.pdf
1976871,568387,supplement,126690,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF516/id/568387,https://www.legis.iowa.gov/docs/publications/FN/1525316.pdf
1976821,553637,supplement,131779,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF518/id/553637,https://www.legis.iowa.gov/docs/publications/FN/1523346.pdf
1981398,551564,supplement,161516,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF570/id/551564,https://www.legis.iowa.gov/docs/publications/FN/1523512.pdf
1981361,551341,supplement,135163,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF572/id/551341,https://www.legis.iowa.gov/docs/publications/FN/1523510.pdf
1981361,555322,supplement,134477,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF572/id/555322,https://www.legis.iowa.gov/docs/publications/FN/1525056.pdf
1981288,543462,supplement,133515,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF577/id/543462,https://www.legis.iowa.gov/docs/publications/FN/1523633.pdf
1981210,530464,supplement,105249,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF579/id/530464,https://www.legis.iowa.gov/docs/publications/FN/1523415.pdf
1981210,550087,supplement,102970,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF579/id/550087,https://www.legis.iowa.gov/docs/publications/FN/1524577.pdf
1986370,585669,supplement,146776,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF623/id/585669,https://www.legis.iowa.gov/docs/publications/FN/1526522.pdf
1986464,538314,supplement,97401,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF624/id/538314,https://www.legis.iowa.gov/docs/publications/FN/1523597.pdf
1988281,580697,supplement,39727,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF643/id/580697,https://www.legis.iowa.gov/docs/publications/NOBA/1526177.pdf
1988135,552178,supplement,132540,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF649/id/552178,https://www.legis.iowa.gov/docs/publications/FN/1524772.pdf
1988135,559135,supplement,137069,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF649/id/559135,https://www.legis.iowa.gov/docs/publications/FN/1525000.pdf
1988135,608564,supplement,135779,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF649/id/608564,https://www.legis.iowa.gov/docs/publications/FN/1540268.pdf
1990620,550364,supplement,91705,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF722/id/550364,https://www.legis.iowa.gov/docs/publications/FN/1524149.pdf
1991853,552246,supplement,97107,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF792/id/552246,https://www.legis.iowa.gov/docs/publications/FN/1524143.pdf
1993282,550058,supplement,132657,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF826/id/550058,https://www.legis.iowa.gov/docs/publications/FN/1524473.pdf
1994653,542672,supplement,129011,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF836/id/542672,https://www.legis.iowa.gov/docs/publications/FN/1524347.pdf
1994567,551876,supplement,135452,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF842/id/551876,https://www.legis.iowa.gov/docs/publications/FN/1524705.pdf
1994714,552255,supplement,140148,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF846/id/552255,https://www.legis.iowa.gov/docs/publications/FN/1524426.pdf
1994592,560752,supplement,131032,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF849/id/560752,https://www.legis.iowa.gov/docs/publications/FN/1525347.pdf
1994616,542950,supplement,131094,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF850/id/542950,https://www.legis.iowa.gov/docs/publications/FN/1524349.pdf
1994748,550912,supplement,97747,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF851/id/550912,https://www.legis.iowa.gov/docs/publications/FN/1524729.pdf
1994748,553537,supplement,98239,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF851/id/553537,https://www.legis.iowa.gov/docs/publications/FN/1524945.pdf
1994608,580487,supplement,144467,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF852/id/580487,https://www.legis.iowa.gov/docs/publications/FN/1525243.pdf
1994677,548916,supplement,132968,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF879/id/548916,https://www.legis.iowa.gov/docs/publications/FN/1524365.pdf
1994677,553708,supplement,133048,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF879/id/553708,https://www.legis.iowa.gov/docs/publications/FN/1524921.pdf
1994677,607616,supplement,132942,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF879/id/607616,https://www.legis.iowa.gov/docs/publications/FN/1528938.pdf
1994662,550847,supplement,94281,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF886/id/550847,https://www.legis.iowa.gov/docs/publications/FN/1524348.pdf
1994662,553470,supplement,94540,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF886/id/553470,https://www.legis.iowa.gov/docs/publications/FN/1524925.pdf
1994586,551374,supplement,113835,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF889/id/551374,https://www.legis.iowa.gov/docs/publications/FN/1524346.pdf
1994586,607620,supplement,131865,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF889/id/607620,https://www.legis.iowa.gov/docs/publications/FN/1528894.pdf
1994576,548792,supplement,131786,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF891/id/548792,https://www.legis.iowa.gov/docs/publications/FN/1524405.pdf
1996409,552576,supplement,129460,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF899/id/552576,https://www.legis.iowa.gov/docs/publications/FN/1524476.pdf
1999468,555345,supplement,132176,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF918/id/555345,https://www.legis.iowa.gov/docs/publications/FN/1524494.pdf
1999468,589163,supplement,142351,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF918/id/589163,https://www.legis.iowa.gov/docs/publications/FN/1525186.pdf
2000475,552491,supplement,130347,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF946/id/552491,https://www.legis.iowa.gov/docs/publications/FN/1524576.pdf
2000475,568397,supplement,75914,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF946/id/568397,https://www.legis.iowa.gov/docs/publications/FN/1525346.pdf
2001025,558891,supplement,147907,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF948/id/558891,https://www.legis.iowa.gov/docs/publications/FN/1525128.pdf
2006350,555009,supplement,126914,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF960/id/555009,https://www.legis.iowa.gov/docs/publications/FN/1524665.pdf
2006473,553601,supplement,101282,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF961/id/553601,https://www.legis.iowa.gov/docs/publications/FN/1524645.pdf
2010134,558364,supplement,139814,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF967/id/558364,https://www.legis.iowa.gov/docs/publications/FN/1524747.pdf
2010134,560909,supplement,139904,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF967/id/560909,https://www.legis.iowa.gov/docs/publications/FN/1525309.pdf
2011643,558522,supplement,141730,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF969/id/558522,https://www.legis.iowa.gov/docs/publications/FN/1524970.pdf
2011643,565709,supplement,160657,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF969/id/565709,https://www.legis.iowa.gov/docs/publications/FN/1525318.pdf
2011643,576151,supplement,163072,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF969/id/576151,https://www.legis.iowa.gov/docs/publications/FN/1525733.pdf
2011643,609642,supplement,162826,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF969/id/609642,https://www.legis.iowa.gov/docs/publications/FN/1528886.pdf
2011999,558097,supplement,90967,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF970/id/558097,https://www.legis.iowa.gov/docs/publications/NOBA/1525102.pdf
2011999,560918,supplement,91153,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF970/id/560918,https://www.legis.iowa.gov/docs/publications/NOBA/1525300.pdf
2012281,561256,supplement,9067,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF971/id/561256,https://www.legis.iowa.gov/docs/publications/NOBA/1525089.pdf
2012309,556499,supplement,195018,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF972/id/556499,https://www.legis.iowa.gov/docs/publications/NOBA/1525119.pdf
2012309,561335,supplement,198161,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF972/id/561335,https://www.legis.iowa.gov/docs/publications/NOBA/1525304.pdf
2012309,611485,supplement,1234409,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF972/id/611485,https://www.legis.iowa.gov/docs/publications/NOBA/1540869.pdf
2013125,568460,supplement,146498,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF975/id/568460,https://www.legis.iowa.gov/docs/publications/FN/1525085.pdf
2013125,607528,supplement,146291,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF975/id/607528,https://www.legis.iowa.gov/docs/publications/FN/1527457.pdf
2013366,560693,supplement,149480,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF976/id/560693,https://www.legis.iowa.gov/docs/publications/FN/1525265.pdf
2013366,607471,supplement,149853,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF976/id/607471,https://www.legis.iowa.gov/docs/publications/FN/1527305.pdf
2016048,567455,supplement,39895,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF977/id/567455,https://www.legis.iowa.gov/docs/publications/NOBA/1525336.pdf
2016010,582037,supplement,149174,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF978/id/582037,https://www.legis.iowa.gov/docs/publications/FN/1525342.pdf
2016010,597019,supplement,151623,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF978/id/597019,https://www.legis.iowa.gov/docs/publications/FN/1526461.pdf
2015995,575085,supplement,135669,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF980/id/575085,https://www.legis.iowa.gov/docs/publications/FN/1525337.pdf
2017808,571598,supplement,301142,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF982/id/571598,https://www.legis.iowa.gov/docs/publications/NOBA/1525319.pdf
2021158,584135,supplement,97659,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF985/id/584135,https://www.legis.iowa.gov/docs/publications/FN/1525989.pdf
2021123,584933,supplement,171928,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF986/id/584933,https://www.legis.iowa.gov/docs/publications/FN/1525893.pdf
2021123,589090,supplement,196767,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF986/id/589090,https://www.legis.iowa.gov/docs/publications/FN/1526633.pdf
2021108,580013,supplement,136342,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF991/id/580013,https://www.legis.iowa.gov/docs/publications/FN/1525891.pdf
2021131,574931,supplement,123270,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF996/id/574931,https://www.legis.iowa.gov/docs/publications/FN/1525853.pdf
2021182,574616,supplement,94091,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF997/id/574616,https://www.legis.iowa.gov/docs/publications/FN/1525843.pdf
2022601,575223,supplement,93736,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1000/id/575223,https://www.legis.iowa.gov/docs/publications/NOBA/1525889.pdf
2022601,581695,supplement,93589,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1000/id/581695,https://www.legis.iowa.gov/docs/publications/NOBA/1526214.pdf
2022495,580502,supplement,9787,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1001/id/580502,https://www.legis.iowa.gov/docs/publications/NOBA/1525892.pdf
2022568,576997,supplement,94604,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1002/id/576997,https://www.legis.iowa.gov/docs/publications/NOBA/1525959.pdf
2022568,583503,supplement,95138,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1002/id/583503,https://www.legis.iowa.gov/docs/publications/NOBA/1526530.pdf
2022568,597729,supplement,59688,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1002/id/597729,https://www.legis.iowa.gov/docs/publications/NOBA/1528016.pdf
2022568,600917,supplement,97471,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1002/id/600917,https://www.legis.iowa.gov/docs/publications/NOBA/1528895.pdf
2022457,583871,supplement,40197,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1003/id/583871,https://www.legis.iowa.gov/docs/publications/NOBA/1526441.pdf
2022457,583872,supplement,40773,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1003/id/583872,https://www.legis.iowa.gov/docs/publications/NOBA/1526493.pdf
2022635,584144,supplement,95490,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1005/id/584144,https://www.legis.iowa.gov/docs/publications/FN/1525963.pdf
2023652,583797,supplement,133348,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1007/id/583797,https://www.legis.iowa.gov/docs/publications/FN/1526020.pdf
2023670,584116,supplement,149348,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1011/id/584116,https://www.legis.iowa.gov/docs/publications/FN/1526017.pdf
2023685,580270,supplement,301071,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1012/id/580270,https://www.legis.iowa.gov/docs/publications/NOBA/1526034.pdf
2023736,581663,supplement,128453,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1013/id/581663,https://www.legis.iowa.gov/docs/publications/FN/1526025.pdf
2024977,584513,supplement,169050,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1014/id/584513,https://www.legis.iowa.gov/docs/publications/NOBA/1526472.pdf
2024957,582498,supplement,7934,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1015/id/582498,https://www.legis.iowa.gov/docs/publications/NOBA/1526280.pdf
2024957,584548,supplement,7813,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1015/id/584548,https://www.legis.iowa.gov/docs/publications/NOBA/1526515.pdf
2024882,581761,supplement,45571,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1016/id/581761,https://www.legis.iowa.gov/docs/publications/NOBA/1526282.pdf
2024948,582540,supplement,90307,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1018/id/582540,https://www.legis.iowa.gov/docs/publications/FN/1526234.pdf
2024833,584812,supplement,120721,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1019/id/584812,https://www.legis.iowa.gov/docs/publications/FN/1526424.pdf
2024851,584817,supplement,181744,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1020/id/584817,https://www.legis.iowa.gov/docs/publications/FN/1526230.pdf
2024917,584583,supplement,123983,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1021/id/584583,https://www.legis.iowa.gov/docs/publications/FN/1526426.pdf
2024937,584491,supplement,170812,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1022/id/584491,https://www.legis.iowa.gov/docs/publications/FN/1526423.pdf
2024925,584506,supplement,140238,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1023/id/584506,https://www.legis.iowa.gov/docs/publications/FN/1526283.pdf
2024864,582626,supplement,97801,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1024/id/582626,https://www.legis.iowa.gov/docs/publications/FN/1526231.pdf
2025027,582637,supplement,8404,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1025/id/582637,https://www.legis.iowa.gov/docs/publications/NOBA/1526260.pdf
2025027,585118,supplement,8481,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1025/id/585118,https://www.legis.iowa.gov/docs/publications/NOBA/1526514.pdf
2025027,596548,supplement,41794,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1025/id/596548,https://www.legis.iowa.gov/docs/publications/NOBA/1527419.pdf
2025003,582450,supplement,95895,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1026/id/582450,https://www.legis.iowa.gov/docs/publications/FN/1526244.pdf
2025009,583957,supplement,93344,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1027/id/583957,https://www.legis.iowa.gov/docs/publications/FN/1526245.pdf
2025009,585987,supplement,96587,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1027/id/585987,https://www.legis.iowa.gov/docs/publications/FN/1526537.pdf
2025021,584653,supplement,79850,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1028/id/584653,https://www.legis.iowa.gov/docs/publications/NOBA/1526266.pdf
2025021,587068,supplement,89217,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1028/id/587068,https://www.legis.iowa.gov/docs/publications/NOBA/1526669.pdf
2025021,597003,supplement,538541,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1028/id/597003,https://www.legis.iowa.gov/docs/publications/NOBA/1527522.pdf
2024996,584552,supplement,97951,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1030/id/584552,https://www.legis.iowa.gov/docs/publications/FN/1526248.pdf
2024992,583249,supplement,141146,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1031/id/583249,https://www.legis.iowa.gov/docs/publications/FN/1526513.pdf
2024992,583250,supplement,140211,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1031/id/583250,https://www.legis.iowa.gov/docs/publications/FN/1526257.pdf
2025226,584251,supplement,52777,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1032/id/584251,https://www.legis.iowa.gov/docs/publications/NOBA/1526448.pdf
2025226,586359,supplement,53915,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1032/id/586359,https://www.legis.iowa.gov/docs/publications/NOBA/1526668.pdf
2026252,591004,supplement,121960,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1033/id/591004,https://www.legis.iowa.gov/docs/publications/FN/1526769.pdf
2026276,587038,supplement,94800,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1034/id/587038,https://www.legis.iowa.gov/docs/publications/FN/1526604.pdf
2026440,587329,supplement,55801,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1036/id/587329,https://www.legis.iowa.gov/docs/publications/NOBA/1526791.pdf
2026440,597275,supplement,54604,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1036/id/597275,https://www.legis.iowa.gov/docs/publications/NOBA/1527423.pdf
2026906,597878,supplement,170506,application/pdf,"Fiscal Note",https://legiscan.com/IA/supplement/HF1037/id/597878,https://www.legis.iowa.gov/docs/publications/FN/1527516.pdf
2028411,592769,supplement,104992,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1038/id/592769,https://www.legis.iowa.gov/docs/publications/NOBA/1527166.pdf
2028411,598366,supplement,116946,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1038/id/598366,https://www.legis.iowa.gov/docs/publications/NOBA/1528030.pdf
2028389,592934,supplement,318670,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1039/id/592934,https://www.legis.iowa.gov/docs/publications/NOBA/1527163.pdf
2028389,603849,supplement,289086,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1039/id/603849,https://www.legis.iowa.gov/docs/publications/NOBA/1528827.pdf
2028432,592948,supplement,209025,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1040/id/592948,https://www.legis.iowa.gov/docs/publications/NOBA/1527157.pdf
2029196,594195,supplement,117125,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1041/id/594195,https://www.legis.iowa.gov/docs/publications/NOBA/1527193.pdf
2030137,596357,supplement,771760,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1042/id/596357,https://www.legis.iowa.gov/docs/publications/NOBA/1527334.pdf
2029986,594847,supplement,230600,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1043/id/594847,https://www.legis.iowa.gov/docs/publications/NOBA/1527323.pdf
2029905,594864,supplement,274110,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1044/id/594864,https://www.legis.iowa.gov/docs/publications/NOBA/1527320.pdf
2029905,605188,supplement,322142,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1044/id/605188,https://www.legis.iowa.gov/docs/publications/NOBA/1528940.pdf
2030059,594865,supplement,273606,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1045/id/594865,https://www.legis.iowa.gov/docs/publications/NOBA/1527324.pdf
2030455,597157,supplement,224518,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1046/id/597157,https://www.legis.iowa.gov/docs/publications/NOBA/1527415.pdf
2030480,597165,supplement,51332,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1047/id/597165,https://www.legis.iowa.gov/docs/publications/NOBA/1527417.pdf
2030503,597167,supplement,121688,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1048/id/597167,https://www.legis.iowa.gov/docs/publications/NOBA/1527416.pdf
2030528,596983,supplement,280712,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1049/id/596983,https://www.legis.iowa.gov/docs/publications/NOBA/1527411.pdf
2030528,596984,supplement,280198,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1049/id/596984,https://www.legis.iowa.gov/docs/publications/NOBA/1527519.pdf
2030528,606833,supplement,290559,application/pdf,"Fiscal Note/Analysis",https://legiscan.com/IA/supplement/HF1049/id/606833,https://www.legis.iowa.gov/docs/publications/NOBA/1528947.pdf
